"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_762903",0.3256666667,0.0840666667,88.6443333333,0.0302,0.851,0.0352866467,0.5756666667,-11.683,0.2479666667,41.0388688706,-37.5307399015,-36.2603338045,-22.4884128894,16.9095867951,-22.2302000388,-11.239502708,-7.5994845918,-5.8708206025,-1.7332758534,-7.8909223034,3.4278496626,73.9936952337,3684.6114217209,1695.241157349,1537.5480632452,729.1059112497,727.2851094159,491.8766569801,551.9419494474,317.4040933379,297.41501648,296.2005503186,211.5094852957
"User_748645",0.485,0.17,127.039,0.0297,0.199,5.29e-06,0.428,-7.758,0.0657,48.1108460509,28.4110026774,-11.677519411,-13.6881526104,0.5865502008,-19.7840441767,-9.2076251673,-9.9251057564,2.9050040161,1.4097349398,-12.8705890228,-3.2333025435,20.0952144682,2575.5997456702,2330.1353791856,1414.2698824593,671.2991674194,674.4198370986,1015.1845011033,417.3292379097,323.6277830335,265.2977343425,266.8592029073,263.2152582006
"User_214356",0.4705833333,0.1408666667,111.5029166667,0.031875,0.440855,0.00264089,0.5120833333,-9.2705,0.2921833333,45.3178157117,8.688834197,10.6812860326,-10.6003226338,16.0588706406,-20.7409304801,-8.9811380652,-3.753541389,-7.1974436793,-2.630423557,-7.5815651033,-1.1510865214,45.7224422058,2841.0364641458,1492.4258518576,1322.0509753279,604.7649501606,554.1693728349,477.2391573389,407.1559513919,247.2586584904,224.9768045035,213.9540031686,194.1201028052
"User_199440",0.44228,0.13738,119.7734,0.03536,0.295038,0.010418653,0.4115,-9.1671,0.20116,45.0617695954,-6.6266142551,-4.7201122833,-19.0406282474,15.24850375,-26.4901552096,-5.0869206857,-4.5747134961,-1.6218808215,-0.5738733072,-8.4498315208,-1.2624678049,52.7477612474,3918.2590110537,1485.4012903839,1296.9036047798,631.3293407828,504.5503524092,518.175649034,494.301741977,275.9435586745,242.6155902487,203.1747957417,186.8427420125
"User_36797",0.3182857143,0.1161142857,103.9881428571,0.0313285714,0.7298571429,0.244338,0.5715714286,-12.1052857143,0.3677142857,41.5259245252,-29.7458951376,0.10299322,-5.8558003038,22.0979389036,-18.7223288303,-5.6514000671,-5.3449908402,-4.8277782799,-1.9358117599,-8.993208665,2.8971769015,49.9447814332,3188.1441556564,1330.3692658218,1813.0831327442,724.376048867,797.9543896079,426.5033357407,487.5926468805,290.9305675518,259.6944968447,284.1158513582,179.1927595152
"User_72316",0.4157083333,0.1984416667,123.422875,0.0486291667,0.6511208333,0.2104565429,0.4845416667,-13.6736666667,0.4564958333,41.3432739806,-18.4536675793,-13.626381679,-14.0595623343,23.8160543997,-22.6521034345,-8.8463903825,-3.8959896466,-5.9537554899,-0.7933163568,-8.2788619604,3.395924894,40.4561396879,3419.1356180882,1876.2430153242,1452.5373058563,749.8988236693,671.1394320983,602.6856164213,469.0619506254,321.3781860201,282.560142185,239.3495772035,204.0969477044
"User_566545",0.2811545455,0.1200454545,118.0548181818,0.039,0.7098181818,0.1855810109,0.5700909091,-13.3736363636,0.3505454545,40.2492794815,-29.1631420808,-27.1825734218,-18.1633916645,15.5826362413,-18.569525699,-10.6752227399,-5.5685581211,-2.8886340074,-0.3076823888,-10.5856564541,2.6659566001,47.0768538342,3381.4927231344,2007.975007829,2194.4959708523,681.8629439049,1017.6570499016,528.5322237527,616.7340445588,275.057263293,349.7595554894,328.1153018364,177.3784638387
"User_438446",0.4834615385,0.1064615385,99.5771538462,0.0543384615,0.4933538462,0.2577029785,0.6099230769,-9.276,0.3529461538,45.0446282924,-20.6024457711,-11.7842728138,-8.9751527313,21.9730177697,-22.7590944848,-4.2612209586,-5.9033123629,-1.5591147116,-2.5305609328,-9.45750887,2.5227099379,44.5166097005,3573.3547452114,1843.9749968521,1911.2857101158,679.0320789369,921.1715023141,547.4744693122,550.68709206,271.7931176092,312.9815934322,292.7048174837,188.1415832641
"User_19389",0.3609533333,0.1504933333,112.5178666667,0.0337933333,0.6519266667,0.132090842,0.4426666667,-11.1522666667,0.2873,43.5160337758,-31.0438819635,-3.7061004655,-18.4857732144,25.1090212061,-21.834037243,-10.4595870517,-3.1859668079,-2.6463260175,-2.8672373015,-7.3614738499,1.887555794,44.664270885,3075.3056014078,1870.5976704688,1585.9542086963,597.0417270669,607.8615468256,579.1397474839,500.0472668346,260.3026172668,255.3023621617,241.8860839335,185.2847511447
"User_114482",0.4436538462,0.1597384615,135.5333076923,0.0508230769,0.4812761538,0.1543854092,0.5093076923,-10.8201538462,0.4939230769,43.9766922967,7.0333899034,-17.0027164104,-15.6969827172,16.6960526912,-20.2801483931,-10.8991732468,-3.695081438,-5.0444326434,-0.0312145644,-9.9643602367,0.8566849386,43.2560949672,2948.7763156897,1676.1174823566,1619.8724677832,644.1853609148,805.44925962,499.0327910524,570.4728356738,319.5315750202,327.3116931657,306.8574660001,186.688079731
"User_754777",0.0264,0.0893,143.476,0.0553,0.916,0.0291,0.466,-21.991,0.272,30.1621894563,-85.636476112,-63.14807743,-33.4196787479,1.621291598,-13.5700345964,-19.3263426689,-4.5435963756,-0.8157924217,-2.4512059308,-12.8129044481,-1.3281515651,58.8905140152,5851.1453318901,1937.8968091277,2654.8471504098,616.0999990023,1285.2565040335,404.8577673906,813.5194894523,250.4093212209,390.4974897348,461.4890839215,148.7505489902
"User_364588",0.370625,0.127915,123.31865,0.038075,0.6312823,0.0935508315,0.52825,-10.3304,0.422085,43.9941436455,-17.0608001837,-8.0224342964,-13.4510923617,24.8127680916,-18.6612947702,-11.2430957408,-4.8267385339,-4.2872710401,-1.1346883127,-9.3197254635,2.3146917265,42.3403774302,3205.4490176157,1739.9492646243,1908.7955190528,660.3769142725,812.0231921739,522.891875035,678.4371761814,272.8061232656,354.6094126035,310.506589058,196.6262802967
"User_336416",0.4857333333,0.2350866667,107.6478,0.03798,0.5150933333,0.1226167453,0.5248666667,-9.1594,0.44772,45.3421954532,3.1783789498,-0.3258188609,-7.3358593947,23.2325429794,-19.8629492214,-5.2018031228,-2.8491829818,-3.5857511022,-1.2336624695,-8.1531914009,2.9968315036,44.8020877185,2541.6829800218,2021.710357257,1675.9211552825,649.3973540668,798.867756566,509.7051848202,480.3018349325,239.5587009487,273.5936157694,272.9968985073,204.5637436465
"User_280297",0.5325714286,0.1570428571,124.5984285714,0.0349857143,0.5586271429,0.0741691571,0.5017142857,-9.6821428571,0.3812857143,45.3978360627,2.299341443,0.4414169131,-10.6138504157,24.5956372393,-22.417438227,-8.1591779171,-3.8461542889,-8.537775355,-2.8657550711,-7.7136297742,2.5850516906,44.9283274575,2989.626753759,1092.3908575252,1338.4923062722,586.3613904786,588.5731755506,462.696566653,493.4521219854,247.2578277758,250.8899441069,233.5088616133,165.0991781325
"User_101106",0.35,0.1449714286,124.1627142857,0.0443428571,0.6486714286,0.1350433714,0.472,-12.9188571429,0.3818142857,41.4872065269,13.4191747789,-6.1715997977,-16.3732504671,22.6217866896,-18.619076893,-8.9573981035,-1.4309033572,-9.0438497615,-4.1433175736,-8.0499616497,8.753540935,56.1696367832,2639.8026564991,1891.1189452845,1736.2146455173,779.8271926615,581.451421544,562.4263949447,551.9001221937,253.3813005817,263.0201949447,243.6882996208,179.7737446829
"User_1691548",0.462,0.108075,114.60425,0.03195,0.55325,0.00235,0.62925,-8.5195,0.52875,46.1157547818,-1.7492077512,-1.9492768799,-3.7079985195,24.4272638668,-19.0926159246,-4.333637608,-4.2458339964,-8.3775442714,-2.3053748234,-10.4353724516,2.9576299275,30.8480400095,2881.0716469715,1634.8520530389,1776.4953220771,590.0693040722,816.6149758492,531.5295288049,501.6759533582,285.8926383791,322.1602172318,283.6311687108,196.4527867848
"User_889417",0.3405,0.1762,123.4434,0.0361,0.6642,0.2798148,0.5336,-12.9172,0.4138,41.8909430174,-27.1456807639,-10.5926262825,-15.0603202663,17.4345138828,-18.8162867783,-3.1296851026,-2.1269186361,-4.7485579502,-3.2608249184,-8.4648885732,7.0746536132,31.1602553422,2802.8100248206,2291.234531075,1683.4728344141,693.7218454526,921.128240151,675.0595702293,552.3186975029,322.0035222883,277.8625037855,277.5097990506,216.3965727362
"User_984666",0.4227692308,0.139,113.3026153846,0.0390076923,0.5361789231,0.1221326031,0.5215384615,-9.605,0.3557269231,44.4334995492,-0.4255605231,-5.514872886,-11.0375523639,16.6109202627,-18.2735500129,-8.6510568166,-3.4332191573,-5.0125916247,-1.1083633792,-9.9260884495,-1.0462304652,50.345648379,2882.0590179322,1840.3157585186,1940.7023102121,705.3707855932,832.4704268661,542.4600316313,496.565131851,258.4657295865,280.553270832,317.2377684173,184.8398579466
"User_18542",0.4455,0.1688333333,119.0641666667,0.0495833333,0.6383333333,0.0037774567,0.6436666667,-9.983,0.5296666667,45.9340812397,-2.807906382,-18.6378583738,-11.5935616608,21.9301825324,-15.1570491839,-6.8880664541,-3.3187779092,-7.4940369969,-0.5304761772,-11.3366336888,3.701012951,32.7617224108,2988.0878070805,1626.5376877318,2126.5315514593,643.5893599749,911.2949512599,563.4019793208,699.4809094816,398.9477267914,358.7243263281,358.4147937999,210.5039967195
"User_83355",0.4567142857,0.1175285714,128.8518571429,0.0460714286,0.4492855714,0.2950857143,0.4857142857,-11.6055714286,0.2937714286,42.9159354913,-9.9312953023,-13.9444052783,-15.1251163427,5.3308086703,-20.9706954978,-9.6049382049,-5.4082435697,-4.5863227633,-2.0163725386,-7.529943493,-0.6536005464,44.7603116627,2887.6481128544,1284.4665330699,1206.9372205795,946.8036974962,646.7631236261,389.3371563566,405.4666313723,228.9952851914,270.9122052772,232.1320085838,154.9150110801
"User_112696",0.5557,0.13688,117.6722,0.05272,0.4788,0.00052207,0.6094,-8.5042,0.6618,46.919537236,18.5562189258,-11.3962127084,-9.2367378678,23.9456679933,-18.6172131796,-10.5253090008,-5.8325979085,-8.7986751118,1.2778408449,-10.2224163063,3.963174419,29.6656660137,2236.9983089594,2017.4414654061,1783.88037444,709.3504678217,914.4771641807,632.1551440516,579.200999384,293.232320951,336.3140533374,337.5070365869,237.3830242023
"User_1078550",0.36925,0.0809,119.72075,0.032,0.71125,0.018990525,0.595,-11.43675,0.2794,42.6759727532,12.9888331996,6.6309646511,-3.7196146282,34.2536354667,-18.5891759219,-1.9509077804,-6.9706485497,-5.17058853,-0.6348787028,-8.6590231573,9.3293191558,49.750975978,2007.3181869639,1548.024697888,1338.4654135709,664.618757468,636.1700654484,481.4751308887,427.7297675001,283.7738776951,220.4936532688,238.4593910778,253.9249338358
"User_217434",0.3743545455,0.1824363636,116.1067272727,0.0342818182,0.5007545455,0.0819200909,0.4898181818,-11.7745454545,0.3045363636,42.7705049693,-4.280609542,-16.95827536,-14.1782750763,4.3943899493,-19.0377211803,-8.2747548443,-4.8663972386,-9.7072791021,-2.9118634949,-9.5107749723,1.0191208736,41.4854647523,3154.4432937121,1673.0991707712,1718.1338581202,633.0312048489,820.8487477674,486.9757311704,554.3086443182,258.8653505764,298.7428644982,281.9101944985,203.5055561685
"User_830821",0.3878333333,0.3239,118.717,0.0421,0.6103333333,0.0899073067,0.468,-11.5126666667,0.23135,41.936998977,-20.8922964354,-10.5651107065,-12.2326630354,13.4525982197,-20.376570573,-6.9897237563,-3.5543793862,-5.8260375691,-1.3009214149,-8.5131640563,2.3997563998,51.7838678983,3576.2875847299,2169.8002017075,2050.8527249615,663.0183528432,757.2807807921,557.234329274,606.9156893376,282.0098807491,301.0507942829,279.3609886292,219.9304834248
"User_817155",0.326,0.0959,180.938,0.0294,0.738,0.00165,0.345,-11.842,0.565,44.4365535714,10.5597117347,-8.750627551,-9.018125,21.1963392857,-19.7677346939,-15.9864617347,-6.8352857143,-1.1471454082,-2.0150357143,-8.6275918367,9.8821173469,40.0181886007,3225.2486870343,947.1870004901,2114.8548171225,449.8373680764,573.554517377,381.0167466891,469.2804218261,188.7739591271,257.5327223619,286.5320858637,203.5999065182
"User_149970",0.4671045455,0.1910090909,121.9897272727,0.0421045455,0.4922532727,0.1038229182,0.453,-10.5523181818,0.3738545455,43.7993164467,-8.7544934928,-3.1479911729,-12.7258834216,16.7952982686,-23.8923888435,-5.0342830398,-3.8477882894,-4.9391475572,-0.9301618131,-7.4371453115,2.8807388703,47.9637003666,2977.2236891829,1660.3515163619,1419.2537864045,628.9410999509,696.1293704788,503.8668659393,453.944714998,246.1615872552,244.947753707,254.1950434553,188.6548859003
"User_627599",0.1921666667,0.0891333333,96.6053333333,0.0464666667,0.8326666667,0.2380439,0.5476666667,-16.0353333333,0.393,38.810287508,-64.2416610672,-31.8734559662,-18.4612807427,22.8940389014,-16.448352249,-15.2055807668,-10.8397456241,-5.7964731164,-1.3968109451,-9.2545187986,5.9305695442,37.321892586,3252.8122803291,1551.643384366,1478.2632292976,487.2786335888,749.6354397151,414.3443037345,725.4194245958,239.876522797,374.0756826691,300.1202251716,166.8403485992
"User_38576",0.330475,0.108575,106.9765,0.03445,0.698,0.011245,0.47425,-10.26425,0.2785,43.7908758906,-11.228175721,-4.6952331805,-21.0508525622,21.6363410691,-18.2136100969,-11.953955755,-5.0688297464,-0.0857039911,-2.7769039778,-8.2631974313,5.358963293,39.8285929912,2036.2067338355,1430.1186735922,1199.5735397084,605.29533587,645.2341599849,560.8746944067,415.9413177311,267.0498343296,245.2247858486,194.072541964,187.0475350625
"User_530595",0.4217833333,0.1536666667,121.2325,0.0377833333,0.5176666667,0.0028985933,0.5106666667,-10.5931666667,0.3860166667,43.6612531791,-6.1574941435,-11.8154973343,-22.3997379825,23.9053709372,-22.4513802185,-5.723278918,-2.0690242566,0.2322753344,-0.930871066,-9.2632340262,3.8782992705,58.0590144163,2662.3687226718,2065.6845271036,1712.4769673174,701.4196204062,657.0435975726,695.483362241,465.3085945297,273.8068298791,250.7158167459,302.9108006727,213.2913720047
"User_716418",0.4802,0.15146,123.477,0.04514,0.4493,0.000968766,0.484,-9.0906,0.4432,44.6106089248,9.7676926028,11.2078126663,-11.8936136934,25.2449821253,-20.2279598881,-4.6883611708,0.6049364029,-6.0365087631,-2.1890027742,-8.6824400124,-1.017841805,62.5504520653,3668.3309732874,2353.5144138732,1806.1921802773,656.2493720351,712.4493095969,578.3982893857,475.6343583444,309.7993492078,246.7254298785,271.8041212334,239.656456511
"User_482464",0.5965,0.2114,127.955,0.045875,0.4164,0.0001320125,0.6705,-7.905,0.61375,46.4353663039,23.8642430424,-7.5071830613,-8.555008436,17.1353664486,-16.061761802,-7.9822935028,-5.4782305897,-9.0230729966,-1.3588121448,-11.2778003404,1.7787060323,43.7856990879,2979.1514293199,2113.0648716935,1905.1521793315,754.819480418,923.4512435908,581.298718624,592.1751183577,251.5838757953,348.4841777182,377.5621200428,212.907982652
"User_213757",0.25929,0.1628,100.4799,0.04245,0.776801,0.170468536,0.4952,-12.1559,0.21725,41.7714881062,-10.9679511236,-9.0439303095,-21.4454019129,19.2285815788,-18.0263503662,-16.2624604037,-3.2443366118,-8.4672195157,-2.17962061,-7.4653271811,6.8011264187,59.8176751203,3889.6361851948,2563.1800680714,1788.6085419363,779.3377122843,718.4309054321,564.0690388186,568.27129741,304.5569561207,315.4322358297,289.2768672753,219.2699077997
"User_432236",0.4105,0.1532857143,119.7331428571,0.0359142857,0.5322428571,0.1412965579,0.5168571429,-10.6905714286,0.2410071429,43.2025255107,-32.6493359273,-19.3825304914,-18.8491499566,20.6606457769,-25.0533747686,-6.3804616851,-3.8633438891,-3.1901221198,-2.5163609039,-8.021034259,2.0366404626,59.0216778949,3192.067704128,1755.766031666,1456.2544819725,563.9283259691,600.9911757003,505.7288269847,528.463795054,269.780882099,271.7639744742,235.04550964,176.9820598798
"User_287508",0.5015357143,0.1275428571,118.3593571429,0.0386821429,0.4711426071,0.0034312971,0.5048571429,-8.3691785714,0.4107392857,46.5161045623,4.05882878,0.932471704,-13.7732549246,23.5354000879,-20.6892790026,-6.8559659019,-3.7413445206,-9.0677554478,-2.192917439,-8.6812880363,0.1895794889,41.9321558094,2530.1161912586,1480.4972284315,1413.2249769894,665.6600120938,624.8538275971,515.0238494632,556.5122605699,263.2745894023,283.5275554214,259.6521274081,195.7720101615
"User_1371019",0.4325555556,0.2197666667,111.7077777778,0.0372555556,0.473,0.1959040011,0.4785555556,-11.0281111111,0.2985555556,42.4449736285,-14.2484096703,-10.167168212,-9.6063393414,16.4981583694,-25.4638956316,-5.2360940471,-2.1223556077,-6.4094280301,-2.4843031321,-9.0988573824,3.8570295052,62.7192456187,4198.855413895,2270.5365376748,1704.5452428539,693.0174557315,677.471383887,492.8134742909,484.3791958598,272.0723547694,243.7149116993,280.2191051458,209.8784604851
"User_44391",0.171925,0.1096625,84.40825,0.037975,0.854625,0.130571065,0.4245,-18.174625,0.2861375,35.6007124749,-57.5141553225,-23.6257916403,-23.9879743398,45.6761338051,-23.9881394055,-9.3921455386,-0.9465733138,-7.6985277035,-3.6581043549,-8.2893126138,1.6945947666,46.2763077501,3546.8971187946,2603.8736483125,2077.5309871358,805.9079069096,716.117317518,536.8040522153,572.34042843,319.5445502918,302.3746055298,243.4634628122,194.3416964227
"User_741986",0.489,0.1605,109.555,0.029,0.7425,3.875e-05,0.5775,-5.9825,0.521,48.0362883755,3.7549568112,-21.0312872194,-21.140697609,19.4238522427,-15.4550320495,-13.8108254321,-9.1576594013,-5.9980119425,-1.3244371693,-11.0716068326,2.1888466002,30.2756441972,3040.8638599069,1689.8101496937,1943.0050979255,515.0286456978,889.3938778596,526.8325331146,626.8512510086,247.4810935136,284.5792084885,385.2116262258,235.9609942324
"User_459496",0.3292222222,0.1143555556,118.0765555556,0.0356333333,0.7573333333,0.0338805178,0.5715555556,-10.9916666667,0.2558888889,42.1598152894,-17.0416184053,-3.1056531794,-13.3598494901,33.1266883701,-16.7253539762,-11.91783319,-3.7140040504,-4.1857046801,-3.0222853224,-8.0400343539,5.0727074297,53.5011120981,3528.9201368868,1798.1120718606,1871.357249672,648.4445734689,797.2879597622,628.6894377496,553.0441549224,280.3527095927,290.1065226556,315.5542563407,204.5328110282
"User_70616",0.3834425581,0.1581162791,112.9399883721,0.0458988372,0.5934422674,0.3963835184,0.5027674419,-14.1424651163,0.3705081395,40.1791414488,-20.1171156444,6.3046642617,-3.7538563736,29.6440571638,-23.5759129527,-4.7260927625,-1.400162855,-7.0724415088,-1.2230112345,-7.7081871432,1.0606914273,47.7754124367,3305.176500161,1793.7659816202,1592.1012236153,757.6685968158,759.7316575704,592.978402465,419.9209889164,278.2738689998,246.6249882554,246.5937724517,201.2726328789
"User_62397",0.375,0.1513363636,107.2608181818,0.0397181818,0.6002718182,0.1072523509,0.4853636364,-10.9730909091,0.3265181818,43.7077751847,-22.3618902349,-9.0261076002,-15.7895940902,29.2803622598,-22.081203018,-4.4319989204,-3.701748502,-7.6830289236,-2.9404686332,-8.3534274415,1.1454340106,52.3345839667,3234.9954974033,1802.9401888204,1399.5926879579,769.2345130124,611.0447225249,547.6441632803,534.4737147088,263.6437123052,267.4037431541,264.6710945587,204.9968393319
"User_580491",0.3067785714,0.1095857143,118.6187142857,0.0404357143,0.7885142857,0.0906272143,0.5125714286,-12.8703571429,0.2920571429,40.8356370928,-46.6849497342,-24.5023832009,-19.8005736952,20.3677700894,-20.5654134172,-8.7765207027,-5.4284045579,-7.3453516877,-4.7513261364,-9.2001115422,3.2951477848,55.1580858371,3863.9914592601,1723.3663701969,1769.2114211273,693.7681257936,735.2484882103,493.9442166997,627.9180679031,317.2646687355,327.2271856299,288.6637547544,185.915268567
"User_334584",0.496,0.169548,112.82832,0.03776,0.47810836,0.0721459956,0.58596,-9.21104,0.378656,45.2974173343,-4.2060870677,-7.3049044186,-14.9999949955,18.0542950133,-21.0049178366,-7.7902361712,-3.4453220352,-3.3866871282,-1.9488248267,-8.4490615358,2.6035100122,45.1881701657,2957.6975711035,1772.7836543022,1528.9636875653,724.1266241717,698.2888556599,548.1340454311,520.7184216396,273.3651453305,284.0063300444,269.2374702861,198.9929321427
"User_485306",0.4885882353,0.1649823529,118.488,0.0454911765,0.3945714118,0.0646672047,0.5628529412,-9.6226470588,0.3904794118,44.5237835483,3.9383966801,-2.4414475308,-10.2673216654,21.8470622191,-20.5454307091,-5.9619186365,-2.261212445,-5.4141455557,-0.7257841959,-9.5528127214,0.0985705793,51.6120865213,3341.0098630408,2070.6031907029,1736.1551876258,813.7313522047,873.3599997771,626.1526481627,555.4465477322,286.5952428795,320.0716448228,326.3913347678,203.8254039054
"User_155183",0.4672857143,0.2264428571,119.9474285714,0.0430428571,0.6484285714,0.1042936214,0.5852857143,-9.9418571429,0.4570857143,44.3932163089,3.0351085777,-21.5085710916,-13.2814405613,12.3227828778,-16.2580542629,-13.161429276,-5.7217274332,-6.6920212754,-2.4933961894,-9.694619148,4.9811035075,38.2231046448,2624.540087125,1260.677805039,1604.9643747502,570.3882655163,783.5292847925,517.1628968082,586.6460608769,238.469516644,302.1931272661,316.2585992673,189.7816341129
"User_217851",0.42601,0.1339,125.0957,0.04736,0.530179,0.054277946,0.5218,-10.7124,0.26151,43.0148190791,-9.7567377403,-5.8476309448,-13.1836241084,25.2913110828,-21.8806420292,-11.863324348,-3.2538478008,-7.5988903973,-2.0209859111,-8.1617454019,3.4970667535,60.4263601967,3642.4345377479,2235.3534019618,1712.9908718189,865.7213807691,864.5329435349,652.2007485806,609.7955897261,317.8460159482,333.6212804243,321.3525975499,202.2366465006
"User_1290875",0.314,0.2065,127.2625,0.03275,0.878,0.00055775,0.4055,-11.287,0.255,43.0034417035,-52.7069011984,4.1477014099,-17.2097202194,24.7040362799,-19.0215664536,-2.5774731468,-1.9683051955,-4.1537307284,-5.0852623386,-9.041913796,3.0567703221,41.8331867573,4136.675995502,1763.1140917451,1463.9422457462,681.169953186,601.0770681081,579.1861452791,736.9753268095,263.5095246776,338.7333338186,292.1960252476,157.311866553
"User_394872",0.5372857143,0.1695285714,113.0921428571,0.0425857143,0.3952857143,0.1368111,0.5324285714,-9.8418571429,0.6214285714,45.0706008972,27.1450664335,1.5109670098,-7.4597396409,14.3628224334,-17.3544788258,-6.6227796593,-0.1553110207,-3.1835710523,-0.1267657959,-10.8325602366,3.3126886985,37.5221443941,2094.4446837023,1806.7769501025,1799.2749557941,610.6241935845,813.4314675045,595.7841324269,448.533657399,311.8974467148,260.1472724118,294.7731088167,215.5371359908
"User_604220",0.3347235294,0.1538117647,128.8402352941,0.0433764706,0.6977941176,0.1032076029,0.5341176471,-12.3411764706,0.2474882353,42.0099432304,-29.25066852,-6.2154188762,-15.1043395019,22.9985739699,-20.7191634547,-7.8198013406,-4.3984749739,-7.4443255391,-4.6137831703,-7.5993110109,3.4008215445,50.8612659019,3433.6117965798,1749.6161139671,1748.3243938756,612.1644900437,668.2156725105,521.9076954774,499.6860465611,243.0190287132,264.8458015395,281.0135532754,181.5870696269
"User_409708",0.0698,0.109,105.202,0.035,0.991,0.103,0.459,-16.827,0.232,37.1722633833,-125.8724668094,6.1919700214,-16.8010663812,38.3842055675,-17.7077880086,-9.3577066381,-2.8462312634,-8.7612826552,-5.8374025696,-8.6382184154,8.5052291221,32.0032473489,4512.1065168203,980.0636884455,1320.4406499033,400.3715532066,537.6667797769,242.2020357571,613.9702920408,178.3052405766,333.1868798934,324.7046335144,98.3653870182
"User_43371",0.321112,0.19856,113.2368,0.039196,0.74307132,0.2222511012,0.47512,-13.73768,0.3406,40.2289427426,-25.1012215645,-4.1302111442,-8.6419637098,33.9552293381,-23.5819138916,-11.3287912549,0.1737875863,-3.3239821038,1.8235147411,-9.2327005034,-1.1358626475,43.2321501577,3453.6314983795,2699.8257604208,2063.1402853535,705.3113901195,828.6642167774,589.6627265506,508.5886025525,267.5219105083,274.5133942971,293.4221285492,203.6966195188
"User_401992",0.3295473684,0.1545736842,112.6322105263,0.0446105263,0.5511684211,0.1116692484,0.5174210526,-11.8511052632,0.2454526316,41.8776237613,-20.2874128713,-15.7174375935,-16.5339551879,20.6064623928,-21.1313570876,-7.0088887274,-4.6283398141,-5.6225691468,-2.2706337012,-9.4783528145,1.3073028603,59.1039667769,3561.7140643216,2119.7970160808,1938.838010338,741.1191220781,785.0091289583,590.8012460424,675.4806961344,296.1825091016,327.0570683246,307.9613366177,204.9470053138
"User_105994",0.4101428571,0.1172714286,133.8262857143,0.0319,0.5800085143,0.0072585543,0.4794285714,-10.2865714286,0.3842857143,45.0274619967,16.5191606821,14.4556557453,-10.4912978241,24.7232025163,-23.2502836861,-9.3895798221,-2.2563543915,-6.8938143059,0.3491968075,-7.5278361532,2.8096650925,40.7692313601,2251.5737315553,1621.7690143165,1335.5518831456,586.1596309159,549.2774868745,456.8711648373,401.043579917,218.4158158121,208.056574567,219.1395927313,228.7360148072
"User_295237",0.3136666667,0.1704,119.2393333333,0.0372666667,0.8946666667,0.23300039,0.5543333333,-15.51,0.2533,37.5897192266,-29.7187109505,-11.4374442114,-14.1793811356,23.3701383179,-26.7035147247,-13.1000175393,-5.6750467492,-4.2056271183,-1.4873147181,-5.0142562067,11.8633017843,83.2554558242,4450.5006595709,2048.9318104895,1286.9067727814,630.8136199128,531.1364210942,864.5333715351,519.9447435794,318.2655327406,265.531920724,223.7989345057,243.9020370428
"User_673832",0.47,0.10145,114.1485,0.03695,0.658,0.21,0.528,-9.2585,0.5595,45.4650483253,-12.1352360248,-32.0451567888,-12.164742831,9.2107703169,-20.3109054464,-11.5131528923,-6.7092805988,-14.9787927236,-3.5345677788,-7.6866892015,12.7535901129,23.8090083428,3311.2875889489,886.6756181983,1846.2404662193,584.8033412391,808.7553622422,386.4399167728,696.103857873,229.8995544939,429.7492368726,320.4597355923,166.3954655588
"User_251948",0.166125,0.12205,109.942,0.04885,0.83425,0.11357575,0.66475,-16.82525,0.35475,37.8573446297,-46.834876998,-48.1894210101,-22.1180309853,8.8211031338,-16.1637376747,-11.8191384585,-8.9340566549,-7.9119966766,-3.1100811847,-11.8888324494,5.5325292001,27.7819323424,3342.03187084,1396.9077034818,2143.1334198414,686.277205343,902.3039670657,517.7369831345,753.3631608499,294.3626591454,343.8817084716,346.5364576965,178.8611875279
"User_152382",0.3568375,0.217925,113.7709375,0.03485625,0.613025,0.1004316581,0.47725,-11.0761875,0.2824375,43.1709387236,-18.6926600183,-4.9333728065,-17.295574628,27.595700386,-22.8027747854,-7.9672760483,-2.6611413074,-2.364089342,-2.3550711098,-7.6351158246,3.2307424068,49.3715678074,3773.157265481,1753.4425203002,1785.4436971124,758.6773836826,646.1116776727,596.0977634689,587.919699624,284.593171372,296.2019554403,285.5359360296,193.5694390508
"User_778283",0.439625,0.188925,121.9625625,0.0453625,0.536288125,0.0388248788,0.5639375,-11.1499375,0.5386875,43.0910977225,0.0944959022,-4.9974746924,-6.0855129611,21.0460879122,-18.3371040684,-6.3287744088,-4.0389488886,-6.0524743394,-1.4346804403,-9.7575976724,2.9629043059,50.3938330494,3146.4300159886,2075.0912050547,1976.9171041001,694.53712936,845.6593988346,592.7492886874,649.8737852619,289.1724194163,355.1115823071,338.2746583214,211.8124807991
