"user_id","energy","liveness","tempo","speechiness","acousticness","instrumentalness","danceability","loudness","valence","mffc1.mean","mffc2.mean","mffc3.mean","mffc4.mean","mffc5.mean","mffc6.mean","mffc7.mean","mffc8.mean","mffc9.mean","mffc10.mean","mffc11.mean","mffc12.mean","mffc1.variance","mffc2.variance","mffc3.variance","mffc4.variance","mffc5.variance","mffc6.variance","mffc7.variance","mffc8.variance","mffc9.variance","mffc10.variance","mffc11.variance","mffc12.variance"
"User_1152186",0.34925,0.29875,129.246,0.09355,0.280325,0.75225,0.73525,-13.0205,0.49525,37.9051128526,-46.8336175129,-44.1168014743,6.3661774934,23.8565245696,-34.6775320573,-0.1524463723,-4.1995698744,-2.7461321279,2.2286914297,-11.4835045626,-2.0759088035,44.5923725777,7341.2213628528,4127.7885270077,4443.2223948367,1708.4684962791,2145.2661649524,668.7865695347,1126.109391641,420.4895112079,555.8004755298,625.1529434042,185.1568518475
"User_191798",0.5696444444,0.2121333333,124.939,0.0829666667,0.1896709444,0.6495311667,0.5595,-10.6237777778,0.2866611111,43.3725239893,-18.96075666,-14.4071071248,3.9036040637,20.1786982364,-33.5053218834,2.9005938079,-3.9599929041,-7.374144875,0.7538273647,-10.4523930765,-0.8453858422,39.6495923202,4145.5603991942,2730.1050338726,1822.5649816955,921.4936081521,1077.6577618283,601.8913397083,575.885197557,340.5239574382,366.420424525,294.9415959526,200.6921775794
"User_1400265",0.440505,0.140025,104.25025,0.0368,0.587875,0.87275,0.561,-17.295,0.243125,36.2588953382,-78.8189232229,-43.4447629779,-0.1835266257,36.3012997559,-38.9918655787,0.1762346958,-8.5923508176,-0.8202606411,0.7409191486,-9.7991369219,1.350467509,40.1523359039,3983.3021327545,2008.8120898215,1891.5490328211,878.7382567343,902.0067631652,555.51768669,661.5640213873,280.6141752753,344.4855310491,265.252245853,170.3910393445
"User_758160",0.585,0.2555333333,124.7775,0.0324166667,0.4115166667,0.60885,0.6006666667,-9.7931666667,0.4240333333,45.741018267,-44.970734538,-21.2742061517,-9.9755521702,9.3468435543,-34.2571494848,-3.9701663053,-12.1996632211,-2.4205776064,-0.7897013112,-8.1406920503,-1.1753808823,23.9000788461,2917.1074719129,1842.1527354881,1586.281939984,741.4946692327,838.6413170164,501.4644298317,646.8697390902,344.6801261891,354.6240937431,243.0314914565,184.7199722935
"User_641081",0.608,0.0847,148.143,0.0375,0.211,0,0.594,-6.442,0.323,48.029153,0.45376,-5.908665,-9.092642,24.2376,-24.447021,-4.750662,-7.094255,1.489884,-2.632449,-12.133738,-5.426202,46.7694318554,3945.8895293037,1790.3191039607,2044.4466686525,1079.9178459319,853.131447484,708.1788866664,687.6771291972,287.237330489,371.7854963077,348.3052092886,238.5982005477
"User_782802",0.442,0.187,122.983,0.0431,0.0218,0.914,0.677,-16.743,0.095,36.5423764108,-74.9170739278,-34.7192054176,13.7905936795,20.8927556433,-45.6451077878,13.4914751693,-10.0882308126,-3.1054926637,-2.9348572235,-9.816729684,-9.1063628668,28.7432992614,6770.1938565383,5726.8400519691,1855.4000550003,1635.0329718121,1509.579888487,693.8676769745,728.8054955215,557.5077479136,477.9192423156,369.3585026378,308.8910317627
"User_86504",0.493,0.14785,130.6708333333,0.0316666667,0.2800833333,0.2982865,0.6313333333,-9.5333333333,0.396,44.4305014327,-9.5758598761,-13.9131070652,-10.7205561702,26.1558638687,-31.1080875428,3.7271621187,-2.7343365284,-6.8946008489,-2.0965637044,-8.6025045999,-0.6539706258,50.519189463,3802.9914838134,2465.7304407383,1787.5567122691,947.1272012941,806.8628363237,718.3842601058,535.4483374817,380.2648550965,300.5630845322,289.6007261724,205.8567284738
"User_1340862",0.924,0.134,138.675,0.0722,1.73e-05,0.767,0.451,-4.405,0.259,49.9560243289,107.7942558725,13.0135167785,-7.6772583893,16.9576409396,-42.4682374161,11.224352349,5.6769186242,-9.6995209732,4.6164161074,-11.1899857383,-8.7913464765,150.0309247878,1971.2901409697,3972.8386768007,1160.9264654009,1077.2366606955,395.6611467639,490.3506784232,256.3651098532,259.5617229299,123.0593818502,172.4207642676,451.6466070847
"User_205722",0.6076666667,0.1043333333,136.1401666667,0.0442666667,0.27888,0.3334111667,0.5115,-8.434,0.4101666667,46.3820172305,-15.0951890325,-2.3036812484,-5.3177381113,12.5113440177,-25.6138548452,2.2854549781,-5.3894699843,-5.8176054404,-1.9187769043,-8.9739690124,-3.2969808014,34.0293246877,4644.202396295,2240.131093934,1696.1596322061,788.637613448,891.3151077697,507.4385813149,555.8658049825,329.842954469,361.0945664151,271.6069725729,204.9701214513
"User_447239",0.0631,0.155,98.025,0.0435,0.583,0,0.584,-25.968,0.278,24.2028919255,11.4112670807,-26.8391354037,-17.2300720497,27.9166161491,-17.8720322981,-17.3136198758,1.7011167702,-9.3384956522,0.7385913043,-14.149778882,-8.7061888199,96.6035472383,5521.8550585368,2480.1247908237,2929.3879498182,1242.2544507965,934.7291262054,662.3729251414,805.7978538694,342.1203644891,433.3889908066,538.049820767,202.4768434071
